date,ascs,phase,n_indicators
2020-03-19 04:00:00+00:00,10.196578590594953,Capitulation,10.0
2020-03-20 04:00:00+00:00,11.989297900642924,Capitulation,10.0
2020-03-23 04:00:00+00:00,7.8842861928486885,Capitulation,10.0
2020-03-24 04:00:00+00:00,20.290789259797293,Recovery,10.0
2020-03-25 04:00:00+00:00,22.045651435993896,Recovery,10.0
2020-03-26 04:00:00+00:00,24.349450199760053,Recovery,10.0
2020-03-27 04:00:00+00:00,22.460083735846688,Recovery,10.0
2020-03-30 04:00:00+00:00,27.72167298163339,Recovery,10.0
2020-03-31 04:00:00+00:00,26.35774736374919,Recovery,10.0
2020-04-01 04:00:00+00:00,19.922092637023923,Capitulation,10.0
2020-04-02 04:00:00+00:00,23.342260461553558,Recovery,10.0
2020-04-03 04:00:00+00:00,21.743249304247293,Recovery,10.0
2020-04-06 04:00:00+00:00,29.570863250129378,Recovery,10.0
2020-04-07 04:00:00+00:00,29.998790123590407,Recovery,10.0
2020-04-08 04:00:00+00:00,30.995360773865055,Recovery,10.0
2020-04-09 04:00:00+00:00,30.03036275307864,Recovery,10.0
2020-04-13 04:00:00+00:00,31.763023292215706,Recovery,10.0
2020-04-14 04:00:00+00:00,35.622072480027775,Recovery,10.0
2020-04-15 04:00:00+00:00,33.836211595784,Recovery,10.0
2020-04-16 04:00:00+00:00,35.83266554452041,Recovery,10.0
2020-04-17 04:00:00+00:00,38.73141783424873,Recovery,10.0
2020-04-20 04:00:00+00:00,36.86720791916449,Recovery,10.0
2020-04-21 04:00:00+00:00,32.24809885090787,Recovery,10.0
2020-04-22 04:00:00+00:00,37.242827048173055,Recovery,10.0
2020-04-23 04:00:00+00:00,36.251017367253134,Recovery,10.0
2020-04-24 04:00:00+00:00,37.102721199835635,Recovery,10.0
2020-04-27 04:00:00+00:00,38.527596978602375,Recovery,10.0
2020-04-28 04:00:00+00:00,39.69884596028393,Recovery,10.0
2020-04-29 04:00:00+00:00,42.47876132312962,Expansion,10.0
2020-04-30 04:00:00+00:00,41.94839875898893,Expansion,10.0
2020-05-01 04:00:00+00:00,35.651776182876645,Recovery,10.0
2020-05-04 04:00:00+00:00,33.691682580013065,Recovery,10.0
2020-05-05 04:00:00+00:00,34.74835089754356,Recovery,10.0
2020-05-06 04:00:00+00:00,37.773784577975995,Recovery,10.0
2020-05-07 04:00:00+00:00,37.93605720269812,Recovery,10.0
2020-05-08 04:00:00+00:00,42.62551595615706,Expansion,10.0
2020-05-11 04:00:00+00:00,46.30214732971449,Expansion,10.0
2020-05-12 04:00:00+00:00,44.587140884218286,Expansion,10.0
2020-05-13 04:00:00+00:00,38.31265891219507,Recovery,10.0
2020-05-14 04:00:00+00:00,37.157747557625946,Recovery,10.0
2020-05-15 04:00:00+00:00,38.124631264546885,Recovery,10.0
2020-05-18 04:00:00+00:00,41.24132561199072,Expansion,10.0
2020-05-19 04:00:00+00:00,45.01333567005687,Expansion,10.0
2020-05-20 04:00:00+00:00,45.914545043279965,Expansion,10.0
2020-05-21 04:00:00+00:00,46.24068107633547,Expansion,10.0
2020-05-22 04:00:00+00:00,43.64953387775056,Expansion,10.0
2020-05-26 04:00:00+00:00,47.04749389041517,Expansion,10.0
2020-05-27 04:00:00+00:00,48.111290687734495,Expansion,10.0
2020-05-28 04:00:00+00:00,47.488493607221756,Expansion,10.0
2020-05-29 04:00:00+00:00,48.473955116107376,Expansion,10.0
2020-06-01 04:00:00+00:00,50.65094230811048,Expansion,10.0
2020-06-02 04:00:00+00:00,51.37401189459041,Expansion,10.0
2020-06-03 04:00:00+00:00,58.15244425763737,Expansion,10.0
2020-06-04 04:00:00+00:00,59.594820400264226,Expansion,10.0
2020-06-05 04:00:00+00:00,62.24597325911606,Late Bull,10.0
2020-06-08 04:00:00+00:00,64.6927532579956,Late Bull,10.0
2020-06-09 04:00:00+00:00,63.662227562143414,Late Bull,10.0
2020-06-10 04:00:00+00:00,62.191731703710445,Late Bull,10.0
2020-06-11 04:00:00+00:00,54.86397452946802,Expansion,10.0
2020-06-12 04:00:00+00:00,46.58250653073644,Expansion,10.0
2020-06-15 04:00:00+00:00,43.28837960139946,Expansion,10.0
2020-06-16 04:00:00+00:00,47.52767236333746,Expansion,10.0
2020-06-17 04:00:00+00:00,48.92842792511341,Expansion,10.0
2020-06-18 04:00:00+00:00,48.830540193653576,Expansion,10.0
2020-06-19 04:00:00+00:00,49.05917003125443,Expansion,10.0
2020-06-22 04:00:00+00:00,47.20064438260324,Expansion,10.0
2020-06-23 04:00:00+00:00,49.650036999762875,Expansion,10.0
2020-06-24 04:00:00+00:00,49.71767094497627,Expansion,10.0
2020-06-25 04:00:00+00:00,46.71641598695252,Expansion,10.0
2020-06-26 04:00:00+00:00,47.68700810221867,Expansion,10.0
2020-06-29 04:00:00+00:00,45.13001613705904,Expansion,10.0
2020-06-30 04:00:00+00:00,50.56693292361105,Expansion,10.0
2020-07-01 04:00:00+00:00,50.38966935434473,Expansion,10.0
2020-07-02 04:00:00+00:00,53.10931034948588,Expansion,10.0
2020-07-06 04:00:00+00:00,58.531177854945575,Expansion,10.0
2020-07-07 04:00:00+00:00,55.11213830199945,Expansion,10.0
2020-07-08 04:00:00+00:00,54.08714194229656,Expansion,10.0
2020-07-09 04:00:00+00:00,55.88766188618183,Expansion,10.0
2020-07-10 04:00:00+00:00,54.24570539238935,Expansion,10.0
2020-07-13 04:00:00+00:00,55.408625279870215,Expansion,10.0
2020-07-14 04:00:00+00:00,52.517180755818345,Expansion,10.0
2020-07-15 04:00:00+00:00,55.53238185896369,Expansion,10.0
2020-07-16 04:00:00+00:00,55.817508142206364,Expansion,10.0
2020-07-17 04:00:00+00:00,56.637691285970746,Expansion,10.0
2020-07-20 04:00:00+00:00,60.30430660688263,Late Bull,10.0
2020-07-21 04:00:00+00:00,62.09558161970674,Late Bull,10.0
2020-07-22 04:00:00+00:00,61.24243530975553,Late Bull,10.0
2020-07-23 04:00:00+00:00,59.23115862648831,Expansion,10.0
2020-07-24 04:00:00+00:00,56.482630064065305,Expansion,10.0
2020-07-27 04:00:00+00:00,59.78975572155812,Expansion,10.0
2020-07-28 04:00:00+00:00,61.5874953159981,Late Bull,10.0
2020-07-29 04:00:00+00:00,62.900023376435975,Late Bull,10.0
2020-07-30 04:00:00+00:00,65.96828159185581,Late Bull,10.0
2020-07-31 04:00:00+00:00,63.24915860250618,Late Bull,10.0
2020-08-03 04:00:00+00:00,65.1497399079027,Late Bull,10.0
2020-08-04 04:00:00+00:00,66.69947769780183,Late Bull,10.0
2020-08-05 04:00:00+00:00,66.43261823728798,Late Bull,10.0
2020-08-06 04:00:00+00:00,67.99659489649414,Late Bull,10.0
2020-08-07 04:00:00+00:00,66.42826834239187,Late Bull,10.0
2020-08-10 04:00:00+00:00,67.38358442627447,Late Bull,10.0
2020-08-11 04:00:00+00:00,66.37777971758804,Late Bull,10.0
2020-08-12 04:00:00+00:00,67.9351698393984,Late Bull,10.0
2020-08-13 04:00:00+00:00,68.0435861270342,Late Bull,10.0
2020-08-14 04:00:00+00:00,67.28702680101817,Late Bull,10.0
2020-08-17 04:00:00+00:00,68.49773083801503,Late Bull,10.0
2020-08-18 04:00:00+00:00,68.34663531286292,Late Bull,10.0
2020-08-19 04:00:00+00:00,66.24362062394447,Late Bull,10.0
2020-08-20 04:00:00+00:00,61.618051494522874,Late Bull,10.0
2020-08-21 04:00:00+00:00,62.945515127328164,Late Bull,10.0
2020-08-24 04:00:00+00:00,63.56877737607044,Late Bull,10.0
2020-08-25 04:00:00+00:00,65.15363599500822,Late Bull,10.0
2020-08-26 04:00:00+00:00,66.05847379034009,Late Bull,10.0
2020-08-27 04:00:00+00:00,62.65717284939786,Late Bull,10.0
2020-08-28 04:00:00+00:00,62.68372456624632,Late Bull,10.0
2020-08-31 04:00:00+00:00,62.35749571718143,Late Bull,10.0
2020-09-01 04:00:00+00:00,60.83024391159434,Late Bull,10.0
2020-09-02 04:00:00+00:00,63.429252520309106,Late Bull,10.0
2020-09-03 04:00:00+00:00,58.67126950224641,Expansion,10.0
2020-09-04 04:00:00+00:00,49.989126655030695,Expansion,10.0
2020-09-08 04:00:00+00:00,50.39130090179041,Expansion,10.0
2020-09-09 04:00:00+00:00,52.021586984893574,Expansion,10.0
2020-09-10 04:00:00+00:00,53.49112923620172,Expansion,10.0
2020-09-11 04:00:00+00:00,52.56413608668851,Expansion,10.0
2020-09-14 04:00:00+00:00,58.894301316411976,Expansion,10.0
2020-09-15 04:00:00+00:00,61.97345526020712,Late Bull,10.0
2020-09-16 04:00:00+00:00,60.646848125064736,Late Bull,10.0
2020-09-17 04:00:00+00:00,59.02107799851899,Expansion,10.0
2020-09-18 04:00:00+00:00,57.1774487672388,Expansion,10.0
2020-09-21 04:00:00+00:00,58.20538535759125,Expansion,10.0
2020-09-22 04:00:00+00:00,55.823619209751634,Expansion,10.0
2020-09-23 04:00:00+00:00,54.96075923963605,Expansion,10.0
2020-09-24 04:00:00+00:00,53.76533743064733,Expansion,10.0
2020-09-25 04:00:00+00:00,55.29420043379428,Expansion,10.0
2020-09-28 04:00:00+00:00,59.70643025187772,Expansion,10.0
2020-09-29 04:00:00+00:00,60.53132069644794,Late Bull,10.0
2020-09-30 04:00:00+00:00,60.79607589348058,Late Bull,10.0
2020-10-01 04:00:00+00:00,62.372811326559635,Late Bull,10.0
2020-10-02 04:00:00+00:00,58.596718567974406,Expansion,10.0
2020-10-05 04:00:00+00:00,61.67411633486967,Late Bull,10.0
2020-10-06 04:00:00+00:00,61.079461504863914,Late Bull,10.0
2020-10-07 04:00:00+00:00,62.129902611394115,Late Bull,10.0
2020-10-08 04:00:00+00:00,63.947483424039746,Late Bull,10.0
2020-10-09 04:00:00+00:00,66.66131292037551,Late Bull,10.0
2020-10-12 04:00:00+00:00,71.8515395761821,Late Bull,10.0
2020-10-13 04:00:00+00:00,72.42587621744444,Late Bull,10.0
2020-10-14 04:00:00+00:00,70.46979232873109,Late Bull,10.0
2020-10-15 04:00:00+00:00,69.40722928954781,Late Bull,10.0
2020-10-16 04:00:00+00:00,67.39137294651199,Late Bull,10.0
2020-10-19 04:00:00+00:00,66.56885526291047,Late Bull,10.0
2020-10-20 04:00:00+00:00,65.18932760651676,Late Bull,10.0
2020-10-21 04:00:00+00:00,63.65595417857274,Late Bull,10.0
2020-10-22 04:00:00+00:00,63.60303349781693,Late Bull,10.0
2020-10-23 04:00:00+00:00,64.03922515170757,Late Bull,10.0
2020-10-26 04:00:00+00:00,61.163870202686496,Late Bull,10.0
2020-10-27 04:00:00+00:00,55.908811058172404,Expansion,10.0
2020-10-28 04:00:00+00:00,50.50517099488122,Expansion,10.0
2020-10-29 04:00:00+00:00,50.85140955194908,Expansion,10.0
2020-10-30 04:00:00+00:00,47.165603511928886,Expansion,10.0
2020-11-02 05:00:00+00:00,45.36809171222696,Expansion,10.0
2020-11-03 05:00:00+00:00,49.14939180974137,Expansion,10.0
2020-11-04 05:00:00+00:00,53.043336155588534,Expansion,10.0
2020-11-05 05:00:00+00:00,63.58920067460655,Late Bull,10.0
2020-11-06 05:00:00+00:00,66.473615945724,Late Bull,10.0
2020-11-09 05:00:00+00:00,70.15394883955184,Late Bull,10.0
2020-11-10 05:00:00+00:00,65.59556648754958,Late Bull,10.0
2020-11-11 05:00:00+00:00,70.55364051721803,Late Bull,10.0
2020-11-12 05:00:00+00:00,70.72558835913529,Late Bull,10.0
2020-11-13 05:00:00+00:00,71.09376895480334,Late Bull,10.0
2020-11-16 05:00:00+00:00,79.01523897676373,Late Bull,10.0
2020-11-17 05:00:00+00:00,78.3127781570637,Late Bull,10.0
2020-11-18 05:00:00+00:00,76.73271147171457,Late Bull,10.0
2020-11-19 05:00:00+00:00,76.62525237142063,Late Bull,10.0
2020-11-20 05:00:00+00:00,76.02830086221495,Late Bull,10.0
2020-11-23 05:00:00+00:00,79.48531505800236,Late Bull,10.0
2020-11-24 05:00:00+00:00,80.34280846606899,Euphoria,10.0
2020-11-25 05:00:00+00:00,80.27983629727613,Euphoria,10.0
2020-11-27 05:00:00+00:00,82.72978920194642,Euphoria,10.0
2020-11-30 05:00:00+00:00,83.9356641217392,Euphoria,10.0
2020-12-01 05:00:00+00:00,86.65932527450589,Euphoria,10.0
2020-12-02 05:00:00+00:00,87.49546150949749,Euphoria,10.0
2020-12-03 05:00:00+00:00,86.83596222125125,Euphoria,10.0
2020-12-04 05:00:00+00:00,87.61629250731022,Euphoria,10.0
2020-12-07 05:00:00+00:00,89.33301221281847,Euphoria,10.0
2020-12-08 05:00:00+00:00,88.4543819286603,Euphoria,10.0
2020-12-09 05:00:00+00:00,86.70579662383125,Euphoria,10.0
2020-12-10 05:00:00+00:00,84.85808062047116,Euphoria,10.0
2020-12-11 05:00:00+00:00,83.21943360472093,Euphoria,10.0
2020-12-14 05:00:00+00:00,82.76076587004196,Euphoria,10.0
2020-12-15 05:00:00+00:00,82.60356099919309,Euphoria,10.0
2020-12-16 05:00:00+00:00,84.0146231050972,Euphoria,10.0
2020-12-17 05:00:00+00:00,84.58270345520563,Euphoria,10.0
2020-12-18 05:00:00+00:00,84.32000046359319,Euphoria,10.0
2020-12-21 05:00:00+00:00,83.867288375654,Euphoria,10.0
2020-12-22 05:00:00+00:00,79.5988618139303,Late Bull,10.0
2020-12-23 05:00:00+00:00,79.64361935691365,Late Bull,10.0
2020-12-24 05:00:00+00:00,81.5945015232089,Euphoria,10.0
2020-12-28 05:00:00+00:00,82.19485554901112,Euphoria,10.0
2020-12-29 05:00:00+00:00,81.88178161047931,Euphoria,10.0
2020-12-30 05:00:00+00:00,82.43486679220774,Euphoria,10.0
2020-12-31 05:00:00+00:00,82.84457383444354,Euphoria,10.0
2021-01-04 05:00:00+00:00,82.42985500766109,Euphoria,10.0
2021-01-05 05:00:00+00:00,80.43173492271256,Euphoria,10.0
2021-01-06 05:00:00+00:00,80.40411580054179,Euphoria,10.0
2021-01-07 05:00:00+00:00,84.17006512964278,Euphoria,10.0
2021-01-08 05:00:00+00:00,86.64600024247746,Euphoria,10.0
2021-01-11 05:00:00+00:00,88.38913198361115,Euphoria,10.0
2021-01-12 05:00:00+00:00,85.39410102316579,Euphoria,10.0
2021-01-13 05:00:00+00:00,86.60504862782683,Euphoria,10.0
2021-01-14 05:00:00+00:00,86.98932607350187,Euphoria,10.0
2021-01-15 05:00:00+00:00,84.48453133595801,Euphoria,10.0
2021-01-19 05:00:00+00:00,84.83789811504671,Euphoria,10.0
2021-01-20 05:00:00+00:00,86.27955124678422,Euphoria,10.0
2021-01-21 05:00:00+00:00,88.71081426545008,Euphoria,10.0
2021-01-22 05:00:00+00:00,87.32091382852678,Euphoria,10.0
2021-01-25 05:00:00+00:00,87.9643923030677,Euphoria,10.0
2021-01-26 05:00:00+00:00,84.59314992875804,Euphoria,10.0
2021-01-27 05:00:00+00:00,78.80097450201767,Late Bull,10.0
2021-01-28 05:00:00+00:00,68.40858769342246,Late Bull,10.0
2021-01-29 05:00:00+00:00,71.08347387025827,Late Bull,10.0
2021-02-01 05:00:00+00:00,69.0940275233111,Late Bull,10.0
2021-02-02 05:00:00+00:00,73.99187635541702,Late Bull,10.0
2021-02-03 05:00:00+00:00,76.40376308547881,Late Bull,10.0
2021-02-04 05:00:00+00:00,78.78659298306394,Late Bull,10.0
2021-02-05 05:00:00+00:00,79.35756814229974,Late Bull,10.0
2021-02-08 05:00:00+00:00,83.46067538011587,Euphoria,10.0
2021-02-09 05:00:00+00:00,82.57719366939128,Euphoria,10.0
2021-02-10 05:00:00+00:00,82.23988606420646,Euphoria,10.0
2021-02-11 05:00:00+00:00,83.82087505518835,Euphoria,10.0
2021-02-12 05:00:00+00:00,84.81209415066041,Euphoria,10.0
2021-02-16 05:00:00+00:00,87.90366341615994,Euphoria,10.0
2021-02-17 05:00:00+00:00,85.0989400938711,Euphoria,10.0
2021-02-18 05:00:00+00:00,83.41143308723689,Euphoria,10.0
2021-02-19 05:00:00+00:00,84.61991661174277,Euphoria,10.0
2021-02-22 05:00:00+00:00,81.60596420158502,Euphoria,10.0
2021-02-23 05:00:00+00:00,79.38375861887997,Late Bull,10.0
2021-02-24 05:00:00+00:00,82.48050529628125,Euphoria,10.0
2021-02-25 05:00:00+00:00,78.38099476186258,Late Bull,10.0
2021-02-26 05:00:00+00:00,72.61211046857407,Late Bull,10.0
2021-03-01 05:00:00+00:00,74.13267121261923,Late Bull,10.0
2021-03-02 05:00:00+00:00,75.89702030075188,Late Bull,10.0
2021-03-03 05:00:00+00:00,72.21899899672532,Late Bull,10.0
2021-03-04 05:00:00+00:00,65.58532889650115,Late Bull,10.0
2021-03-05 05:00:00+00:00,65.6962039896398,Late Bull,10.0
2021-03-08 05:00:00+00:00,63.01941299043212,Late Bull,10.0
2021-03-09 05:00:00+00:00,67.10903166088049,Late Bull,10.0
2021-03-10 05:00:00+00:00,66.78456831895423,Late Bull,10.0
2021-03-11 05:00:00+00:00,71.79167521788649,Late Bull,10.0
2021-03-12 05:00:00+00:00,71.83670688912247,Late Bull,10.0
2021-03-15 04:00:00+00:00,74.63988490681933,Late Bull,10.0
2021-03-16 04:00:00+00:00,76.57149623590983,Late Bull,10.0
2021-03-17 04:00:00+00:00,77.44663400151863,Late Bull,10.0
2021-03-18 04:00:00+00:00,74.4463321161804,Late Bull,10.0
2021-03-19 04:00:00+00:00,72.53539536892889,Late Bull,10.0
2021-03-22 04:00:00+00:00,74.87068756248884,Late Bull,10.0
2021-03-23 04:00:00+00:00,74.0108148565019,Late Bull,10.0
2021-03-24 04:00:00+00:00,70.44171738927089,Late Bull,10.0
2021-03-25 04:00:00+00:00,69.49438817501344,Late Bull,10.0
2021-03-26 04:00:00+00:00,74.6990562064454,Late Bull,10.0
2021-03-29 04:00:00+00:00,74.55540731559961,Late Bull,10.0
2021-03-30 04:00:00+00:00,73.06879898017556,Late Bull,10.0
2021-03-31 04:00:00+00:00,75.66447426610948,Late Bull,10.0
2021-04-01 04:00:00+00:00,80.36482971856807,Euphoria,10.0
2021-04-05 04:00:00+00:00,85.37193282201471,Euphoria,10.0
2021-04-06 04:00:00+00:00,83.56787252776861,Euphoria,10.0
2021-04-07 04:00:00+00:00,83.61565924354502,Euphoria,10.0
2021-04-08 04:00:00+00:00,85.28674710488396,Euphoria,10.0
2021-04-09 04:00:00+00:00,84.57202028278442,Euphoria,10.0
2021-04-12 04:00:00+00:00,84.19760025154844,Euphoria,10.0
2021-04-13 04:00:00+00:00,84.294170897034,Euphoria,10.0
2021-04-14 04:00:00+00:00,83.05157708051243,Euphoria,10.0
2021-04-15 04:00:00+00:00,83.98171382754217,Euphoria,10.0
2021-04-16 04:00:00+00:00,83.56301836057851,Euphoria,10.0
2021-04-19 04:00:00+00:00,80.43518884086463,Euphoria,10.0
2021-04-20 04:00:00+00:00,78.19338352671124,Late Bull,10.0
2021-04-21 04:00:00+00:00,77.65806415678937,Late Bull,10.0
2021-04-22 04:00:00+00:00,76.05601938718428,Late Bull,10.0
2021-04-23 04:00:00+00:00,76.97901973289112,Late Bull,10.0
2021-04-26 04:00:00+00:00,78.88887667324542,Late Bull,10.0
2021-04-27 04:00:00+00:00,77.6643703662512,Late Bull,10.0
2021-04-28 04:00:00+00:00,75.28620435945206,Late Bull,10.0
2021-04-29 04:00:00+00:00,75.79601207292984,Late Bull,10.0
2021-04-30 04:00:00+00:00,72.31595145838456,Late Bull,10.0
2021-05-03 04:00:00+00:00,69.18755713391448,Late Bull,10.0
2021-05-04 04:00:00+00:00,68.09968036847488,Late Bull,10.0
2021-05-05 04:00:00+00:00,67.44906213876199,Late Bull,10.0
2021-05-06 04:00:00+00:00,67.80433522147493,Late Bull,10.0
2021-05-07 04:00:00+00:00,69.75867929258357,Late Bull,10.0
2021-05-10 04:00:00+00:00,67.96855439871744,Late Bull,10.0
2021-05-11 04:00:00+00:00,63.46645918263029,Late Bull,10.0
2021-05-12 04:00:00+00:00,56.79949010036832,Expansion,10.0
2021-05-13 04:00:00+00:00,51.0932025773015,Expansion,10.0
2021-05-14 04:00:00+00:00,59.09320830640571,Expansion,10.0
2021-05-17 04:00:00+00:00,59.99319759637781,Expansion,10.0
2021-05-18 04:00:00+00:00,58.56595606438917,Expansion,10.0
2021-05-19 04:00:00+00:00,58.47124139529306,Expansion,10.0
2021-05-20 04:00:00+00:00,60.39046033328288,Late Bull,10.0
2021-05-21 04:00:00+00:00,62.26875346560924,Late Bull,10.0
2021-05-24 04:00:00+00:00,65.28604904814821,Late Bull,10.0
2021-05-25 04:00:00+00:00,67.57639820190994,Late Bull,10.0
2021-05-26 04:00:00+00:00,67.19850426689176,Late Bull,10.0
2021-05-27 04:00:00+00:00,68.68298946952594,Late Bull,10.0
2021-05-28 04:00:00+00:00,70.46892458322078,Late Bull,10.0
2021-06-01 04:00:00+00:00,71.57991061950476,Late Bull,10.0
2021-06-02 04:00:00+00:00,70.7860477229542,Late Bull,10.0
2021-06-03 04:00:00+00:00,70.8156866516054,Late Bull,10.0
2021-06-04 04:00:00+00:00,71.61786039805867,Late Bull,10.0
2021-06-07 04:00:00+00:00,72.95961869917383,Late Bull,10.0
2021-06-08 04:00:00+00:00,72.13647496502978,Late Bull,10.0
2021-06-09 04:00:00+00:00,70.07201828297319,Late Bull,10.0
2021-06-10 04:00:00+00:00,70.13910910972301,Late Bull,10.0
2021-06-11 04:00:00+00:00,72.55508477348924,Late Bull,10.0
2021-06-14 04:00:00+00:00,73.09747462200578,Late Bull,10.0
2021-06-15 04:00:00+00:00,71.66877489202845,Late Bull,10.0
2021-06-16 04:00:00+00:00,70.78016807496282,Late Bull,10.0
2021-06-17 04:00:00+00:00,69.58370936531392,Late Bull,10.0
2021-06-18 04:00:00+00:00,67.10721881204556,Late Bull,10.0
2021-06-21 04:00:00+00:00,63.28705331057756,Late Bull,10.0
2021-06-22 04:00:00+00:00,66.24769414276645,Late Bull,10.0
2021-06-23 04:00:00+00:00,67.8467557177348,Late Bull,10.0
2021-06-24 04:00:00+00:00,70.36985325772217,Late Bull,10.0
2021-06-25 04:00:00+00:00,70.61744790467073,Late Bull,10.0
2021-06-28 04:00:00+00:00,73.80445201101078,Late Bull,10.0
2021-06-29 04:00:00+00:00,73.72230665865692,Late Bull,10.0
2021-06-30 04:00:00+00:00,73.2962818226824,Late Bull,10.0
2021-07-01 04:00:00+00:00,71.05910118273214,Late Bull,10.0
2021-07-02 04:00:00+00:00,71.53983456414834,Late Bull,10.0
2021-07-06 04:00:00+00:00,72.49844256393223,Late Bull,10.0
2021-07-07 04:00:00+00:00,69.21515774542365,Late Bull,10.0
2021-07-08 04:00:00+00:00,67.15901537147512,Late Bull,10.0
2021-07-09 04:00:00+00:00,65.62790697951483,Late Bull,10.0
2021-07-12 04:00:00+00:00,68.8555725169521,Late Bull,10.0
2021-07-13 04:00:00+00:00,68.50196855969614,Late Bull,10.0
2021-07-14 04:00:00+00:00,66.62812006784695,Late Bull,10.0
2021-07-15 04:00:00+00:00,64.81331024052443,Late Bull,10.0
2021-07-16 04:00:00+00:00,60.63120999829372,Late Bull,10.0
2021-07-19 04:00:00+00:00,57.842366475758126,Expansion,10.0
2021-07-20 04:00:00+00:00,54.9721302699259,Expansion,10.0
2021-07-21 04:00:00+00:00,60.55858846163273,Late Bull,10.0
2021-07-22 04:00:00+00:00,62.47613957843521,Late Bull,10.0
2021-07-23 04:00:00+00:00,62.73258263138774,Late Bull,10.0
2021-07-26 04:00:00+00:00,63.1356580528374,Late Bull,10.0
2021-07-27 04:00:00+00:00,60.604953186126004,Late Bull,10.0
2021-07-28 04:00:00+00:00,60.82253276701458,Late Bull,10.0
2021-07-29 04:00:00+00:00,63.2856794255308,Late Bull,10.0
2021-07-30 04:00:00+00:00,63.70228918100611,Late Bull,10.0
2021-08-02 04:00:00+00:00,64.85227873520641,Late Bull,10.0
2021-08-03 04:00:00+00:00,65.67472714304546,Late Bull,10.0
2021-08-04 04:00:00+00:00,69.22143314872041,Late Bull,10.0
2021-08-05 04:00:00+00:00,68.21519737190988,Late Bull,10.0
2021-08-06 04:00:00+00:00,67.80800645831903,Late Bull,10.0
2021-08-09 04:00:00+00:00,69.56416779382613,Late Bull,10.0
2021-08-10 04:00:00+00:00,66.20685057705059,Late Bull,10.0
2021-08-11 04:00:00+00:00,63.790085461788,Late Bull,10.0
2021-08-12 04:00:00+00:00,62.032276668867325,Late Bull,10.0
2021-08-13 04:00:00+00:00,62.15453056737597,Late Bull,10.0
2021-08-16 04:00:00+00:00,58.486982950140415,Expansion,10.0
2021-08-17 04:00:00+00:00,55.092180962860226,Expansion,10.0
2021-08-18 04:00:00+00:00,51.58766575297182,Expansion,10.0
2021-08-19 04:00:00+00:00,49.273303942469255,Expansion,10.0
2021-08-20 04:00:00+00:00,49.92024464725151,Expansion,10.0
2021-08-23 04:00:00+00:00,54.383783500311345,Expansion,10.0
2021-08-24 04:00:00+00:00,57.18495772564086,Expansion,10.0
2021-08-25 04:00:00+00:00,57.65781269772056,Expansion,10.0
2021-08-26 04:00:00+00:00,57.35700537382557,Expansion,10.0
2021-08-27 04:00:00+00:00,56.81960193442645,Expansion,10.0
2021-08-30 04:00:00+00:00,61.278817063247764,Late Bull,10.0
2021-08-31 04:00:00+00:00,61.83843060657535,Late Bull,10.0
2021-09-01 04:00:00+00:00,61.06881879171721,Late Bull,10.0
2021-09-02 04:00:00+00:00,60.92308156642081,Late Bull,10.0
2021-09-03 04:00:00+00:00,61.480034659849025,Late Bull,10.0
2021-09-07 04:00:00+00:00,60.972070124827695,Late Bull,10.0
2021-09-08 04:00:00+00:00,58.086021582632874,Expansion,10.0
2021-09-09 04:00:00+00:00,57.59917911705043,Expansion,10.0
2021-09-10 04:00:00+00:00,57.70964698261565,Expansion,10.0
2021-09-13 04:00:00+00:00,56.57592068547781,Expansion,10.0
2021-09-14 04:00:00+00:00,58.35103734882578,Expansion,10.0
2021-09-15 04:00:00+00:00,58.920196246903835,Expansion,10.0
2021-09-16 04:00:00+00:00,59.354588871578635,Expansion,10.0
2021-09-17 04:00:00+00:00,57.3900071966861,Expansion,10.0
2021-09-20 04:00:00+00:00,52.46917015137956,Expansion,10.0
2021-09-21 04:00:00+00:00,48.132879812095695,Expansion,10.0
2021-09-22 04:00:00+00:00,52.1497583139541,Expansion,10.0
2021-09-23 04:00:00+00:00,56.94551187275177,Expansion,10.0
2021-09-24 04:00:00+00:00,58.46741880066442,Expansion,10.0
2021-09-27 04:00:00+00:00,59.09242610096997,Expansion,10.0
2021-09-28 04:00:00+00:00,52.45660608902621,Expansion,10.0
2021-09-29 04:00:00+00:00,45.352810485090416,Expansion,10.0
2021-09-30 04:00:00+00:00,46.37091830879887,Expansion,10.0
2021-10-01 04:00:00+00:00,45.082170331485,Expansion,10.0
2021-10-04 04:00:00+00:00,40.959732956114365,Expansion,10.0
2021-10-05 04:00:00+00:00,40.6206038119679,Expansion,10.0
2021-10-06 04:00:00+00:00,42.11962574053874,Expansion,10.0
2021-10-07 04:00:00+00:00,43.91738262786818,Expansion,10.0
2021-10-08 04:00:00+00:00,44.053264139696765,Expansion,10.0
2021-10-11 04:00:00+00:00,43.49316194594854,Expansion,10.0
2021-10-12 04:00:00+00:00,39.59177208442718,Recovery,10.0
2021-10-13 04:00:00+00:00,40.41457084205312,Expansion,10.0
2021-10-14 04:00:00+00:00,45.80715394674922,Expansion,10.0
2021-10-15 04:00:00+00:00,49.11156346245107,Expansion,10.0
2021-10-18 04:00:00+00:00,50.93728635661324,Expansion,10.0
2021-10-19 04:00:00+00:00,52.34180391478321,Expansion,10.0
2021-10-20 04:00:00+00:00,52.36411757881503,Expansion,10.0
2021-10-21 04:00:00+00:00,53.44563836010507,Expansion,10.0
2021-10-22 04:00:00+00:00,52.992569369461286,Expansion,10.0
